Region,ItemCode,BrandCode,Package,ShipQty,SalesQty,YearMonth,Year,Month,Quarter,HolidayDay,IsHoliday
North,2992101565,34,pack3,646.41626,6355.5605,2015-12,2015,12,4,0,0
North,2992101565,34,pack3,6710.7207,21122.816,2016-01,2016,1,1,3,1
North,2992101565,34,pack3,3073.1973,21073.061,2016-02,2016,2,1,7,1
North,2992101565,34,pack3,3885.291,32297.189,2016-03,2016,3,1,1,1
North,2992101565,34,pack3,3060.3049,26017.818,2016-04,2016,4,2,4,1
North,2992101565,34,pack3,7061.8408,32508.154,2016-05,2016,5,2,2,1
North,2992101565,34,pack3,2463.3469,82805.094,2016-06,2016,6,2,3,1
North,2992101565,34,pack3,2273.7222,43936.953,2016-07,2016,7,3,0,0
North,2992101565,34,pack3,2650.2871,17856.131,2016-08,2016,8,3,0,0
North,2992101565,34,pack3,2593.0547,6285.7627,2016-09,2016,9,3,3,1
North,2992101565,34,pack3,1583.6512,11351.55,2016-10,2016,10,4,7,1
North,2992101565,34,pack3,1411.7323,1499.7354,2016-11,2016,11,4,0,0
North,2992101565,34,pack3,483.07852,2765.1423,2016-12,2016,12,4,1,1
North,2992101565,34,pack3,3502.2471,17107.209,2017-01,2017,1,1,7,1
North,2992101565,34,pack3,614.87561,961.09967,2017-02,2017,2,1,2,1
North,2992101565,34,pack3,2889.1848,2111.7661,2017-03,2017,3,1,1,1
North,2992101565,34,pack3,1415.0468,7069.3887,2017-04,2017,4,2,5,1
North,2992101565,34,pack3,2715.6484,11101.489,2017-05,2017,5,2,4,1
North,2992101565,34,pack3,4603.0625,9078.5371,2017-06,2017,6,2,0,0
North,2992101565,34,pack3,1439.7595,28421.164,2017-07,2017,7,3,0,0
North,2992101565,34,pack3,3092.2969,12157.179,2017-08,2017,8,3,0,0
North,2992101565,34,pack3,886.16895,4321.0771,2017-09,2017,9,3,0,0
North,2992101565,34,pack3,614.87561,12798.017,2017-10,2017,10,4,8,1
North,2992101565,34,pack3,2889.1848,0,2017-11,2017,11,4,0,0
North,3747832079,34,pack2,5323.8516,3731.0391,2014-01,2014,1,1,2,1
North,3747832079,34,pack2,4144.9717,3450.7603,2014-02,2014,2,1,6,1
North,3747832079,34,pack2,5387.9492,4471.2983,2014-03,2014,3,1,1,1
North,3747832079,34,pack2,5026.728,3514.4458,2014-04,2014,4,2,3,1
North,3747832079,34,pack2,5865.2017,2631.2668,2014-05,2014,5,2,4,1
North,3747832079,34,pack2,5730.6489,2835.5039,2014-06,2014,6,2,2,1
North,3747832079,34,pack2,4990.0181,3214.582,2014-07,2014,7,3,0,0
North,3747832079,34,pack2,5257.5063,1656.8119,2014-08,2014,8,3,0,0
North,3747832079,34,pack2,4310.4502,1992.3822,2014-09,2014,9,3,3,1
North,3747832079,34,pack2,2757.209,1727.1715,2014-10,2014,10,4,7,1
North,3747832079,34,pack2,5470.5889,1683.5175,2014-11,2014,11,4,0,0
North,3747832079,34,pack2,3251.6948,1747.0768,2014-12,2014,12,4,0,0
North,3747832079,34,pack2,9702.1104,4579.4463,2015-01,2015,1,1,3,1
North,3747832079,34,pack2,6567.7085,3537.4631,2015-02,2015,2,1,7,1
North,3747832079,34,pack2,2688.7488,2385.7122,2015-03,2015,3,1,1,1
North,3747832079,34,pack2,4743.0698,2005.3181,2015-04,2015,4,2,3,1
North,3747832079,34,pack2,6057.1431,2575.0452,2015-05,2015,5,2,3,1
North,3747832079,34,pack2,7133.6284,2640.6912,2015-06,2015,6,2,3,1
North,3747832079,34,pack2,6027.9282,2031.9362,2015-07,2015,7,3,0,0
North,3747832079,34,pack2,5410.8164,2718.6331,2015-08,2015,8,3,0,0
North,3747832079,34,pack2,6209.1035,3426.6152,2015-09,2015,9,3,2,1
North,3747832079,34,pack2,3370.0852,2688.4065,2015-10,2015,10,4,7,1
North,3747832079,34,pack2,7003.3125,2098.6555,2015-11,2015,11,4,0,0
North,3747832079,34,pack2,5575.4448,1671.6305,2015-12,2015,12,4,0,0
North,3747832079,34,pack2,8707.8447,1526.9562,2016-01,2016,1,1,3,1
North,3747832079,34,pack2,2504.9133,1317.3578,2016-02,2016,2,1,7,1
North,3747832079,34,pack2,1563.8878,1579.3103,2016-03,2016,3,1,1,1
North,3747832079,34,pack2,3285.8542,1137.3325,2016-04,2016,4,2,4,1
North,3747832079,34,pack2,1720.7395,1204.5902,2016-05,2016,5,2,2,1
North,3747832079,34,pack2,4420.9849,1840.6479,2016-06,2016,6,2,3,1
North,3747832079,34,pack2,5316.3525,1464.3889,2016-07,2016,7,3,0,0
North,3747832079,34,pack2,4954.7852,1140.4937,2016-08,2016,8,3,0,0
North,3747832079,34,pack2,4073.52,2176.6387,2016-09,2016,9,3,3,1
North,3747832079,34,pack2,4778.8501,2006.2235,2016-10,2016,10,4,7,1
North,3747832079,34,pack2,3905.8445,1801.116,2016-11,2016,11,4,0,0
North,3747832079,34,pack2,2555.4692,1245.8004,2016-12,2016,12,4,1,1
North,3747832079,34,pack2,8868.998,2057.165,2017-01,2017,1,1,7,1
North,3747832079,34,pack2,4304.0166,1927.9854,2017-02,2017,2,1,2,1
North,3747832079,34,pack2,4526.5181,1680.6561,2017-03,2017,3,1,1,1
North,3747832079,34,pack2,3934.1458,1911.2682,2017-04,2017,4,2,5,1
North,3747832079,34,pack2,5286.8076,1633.9631,2017-05,2017,5,2,4,1
North,3747832079,34,pack2,6647.6465,2287.9014,2017-06,2017,6,2,0,0
North,3747832079,34,pack2,4131.7339,1958.4727,2017-07,2017,7,3,0,0
North,3747832079,34,pack2,4977.2446,2308.1299,2017-08,2017,8,3,0,0
North,3747832079,34,pack2,3646.3789,1710.5063,2017-09,2017,9,3,0,0
North,3747832079,34,pack2,4304.0166,1588.7534,2017-10,2017,10,4,8,1
North,3747832079,34,pack2,4526.5181,1505.3309,2017-11,2017,11,4,0,0
North,5203395462,33,pack2,1323.4358,0,2016-07,2016,7,3,0,0
North,5203395462,33,pack2,639.05133,0,2016-08,2016,8,3,0,0
North,5203395462,33,pack2,0,1616.7726,2016-09,2016,9,3,3,1
North,5203395462,33,pack2,0,0,2016-10,2016,10,4,7,1
North,5203395462,33,pack2,1207.0865,0,2016-11,2016,11,4,0,0
North,5203395462,33,pack2,988.45782,0,2016-12,2016,12,4,1,1
North,5203395462,33,pack2,3510.6826,611.25848,2017-01,2017,1,1,7,1
North,5203395462,33,pack2,3419.6985,845.5874,2017-02,2017,2,1,2,1
North,5203395462,33,pack2,419.58905,564.47211,2017-03,2017,3,1,1,1
North,5203395462,33,pack2,931.54504,747.51807,2017-04,2017,4,2,5,1
North,5203395462,33,pack2,712.22443,500.76004,2017-05,2017,5,2,4,1
North,5203395462,33,pack2,4310.501,484.4581,2017-06,2017,6,2,0,0
North,5203395462,33,pack2,485.79019,313.34061,2017-07,2017,7,3,0,0
North,5203395462,33,pack2,1481.1326,1289.9132,2017-08,2017,8,3,0,0
North,5203395462,33,pack2,3643.813,316.74838,2017-09,2017,9,3,0,0
North,5203395462,33,pack2,3419.6985,1193.4996,2017-10,2017,10,4,8,1
North,5203395462,33,pack2,419.58905,69.910645,2017-11,2017,11,4,0,0
North,5676563080,33,pack3,5428.5747,0,2016-03,2016,3,1,1,1
North,5676563080,33,pack3,3217.4734,10489.104,2016-04,2016,4,2,4,1
North,5676563080,33,pack3,2339.9097,69082.344,2016-05,2016,5,2,2,1
North,5676563080,33,pack3,1802.3022,26306.754,2016-06,2016,6,2,3,1
North,5676563080,33,pack3,4451.2422,4250.374,2016-07,2016,7,3,0,0
North,5676563080,33,pack3,2400.6912,14187.893,2016-08,2016,8,3,0,0
North,5676563080,33,pack3,1491.0239,3483.5071,2016-09,2016,9,3,3,1
North,5676563080,33,pack3,1422.8351,9339.4316,2016-10,2016,10,4,7,1
North,5676563080,33,pack3,444.09485,2921.3606,2016-11,2016,11,4,0,0
North,5676563080,33,pack3,0,8198.1074,2016-12,2016,12,4,1,1
North,5676563080,33,pack3,3898.0884,6946.5967,2017-01,2017,1,1,7,1
North,5676563080,33,pack3,507.55182,2416.1506,2017-02,2017,2,1,2,1
North,5676563080,33,pack3,2108.4902,48596.535,2017-03,2017,3,1,1,1
North,5676563080,33,pack3,3235.4814,15985.506,2017-04,2017,4,2,5,1
North,5676563080,33,pack3,3864.7759,15684.91,2017-05,2017,5,2,4,1
North,5676563080,33,pack3,3036.6121,22336.621,2017-06,2017,6,2,0,0
North,5676563080,33,pack3,4629.0767,45315.516,2017-07,2017,7,3,0,0
North,5676563080,33,pack3,3089.4734,15237.531,2017-08,2017,8,3,0,0
North,5676563080,33,pack3,419.55676,16505.395,2017-09,2017,9,3,0,0
North,5676563080,33,pack3,507.55182,8482.7529,2017-10,2017,10,4,8,1
North,5676563080,33,pack3,2108.4902,528.45398,2017-11,2017,11,4,0,0
North,5763825994,33,pack1,10016.638,5647.1089,2014-01,2014,1,1,2,1
North,5763825994,33,pack1,10813.214,7259.9336,2014-02,2014,2,1,6,1
North,5763825994,33,pack1,5586.001,5631.4072,2014-03,2014,3,1,1,1
North,5763825994,33,pack1,10075.299,10086.266,2014-04,2014,4,2,3,1
North,5763825994,33,pack1,7252.6826,9816.6084,2014-05,2014,5,2,4,1
North,5763825994,33,pack1,12182.484,15970.421,2014-06,2014,6,2,2,1
North,5763825994,33,pack1,14561.879,16427.992,2014-07,2014,7,3,0,0
North,5763825994,33,pack1,15494.756,17473.029,2014-08,2014,8,3,0,0
North,5763825994,33,pack1,9515.1006,10896.739,2014-09,2014,9,3,3,1
North,5763825994,33,pack1,6860.5786,10326.05,2014-10,2014,10,4,7,1
North,5763825994,33,pack1,7120.208,7636.2104,2014-11,2014,11,4,0,0
North,5763825994,33,pack1,2597.0334,4544.0938,2014-12,2014,12,4,0,0
North,5763825994,33,pack1,6912.2192,7627.4473,2015-01,2015,1,1,3,1
North,5763825994,33,pack1,4705.5933,5713.3994,2015-02,2015,2,1,7,1
North,5763825994,33,pack1,8962.3613,10572.724,2015-03,2015,3,1,1,1
North,5763825994,33,pack1,14014.187,14017.53,2015-04,2015,4,2,3,1
North,5763825994,33,pack1,13691.785,16373.874,2015-05,2015,5,2,3,1
North,5763825994,33,pack1,15124.727,20152.775,2015-06,2015,6,2,3,1
North,5763825994,33,pack1,15506.533,14163.192,2015-07,2015,7,3,0,0
North,5763825994,33,pack1,11278.211,14315.765,2015-08,2015,8,3,0,0
North,5763825994,33,pack1,12683.738,10611.309,2015-09,2015,9,3,2,1
North,5763825994,33,pack1,10690.961,11749.021,2015-10,2015,10,4,7,1
North,5763825994,33,pack1,5189.144,6332.8423,2015-11,2015,11,4,0,0
North,5763825994,33,pack1,2772.3398,9241.7559,2015-12,2015,12,4,0,0
North,5763825994,33,pack1,9807.3916,16317.213,2016-01,2016,1,1,3,1
North,5763825994,33,pack1,5426.6079,21066.561,2016-02,2016,2,1,7,1
North,5763825994,33,pack1,7483.8594,10996.172,2016-03,2016,3,1,1,1
North,5763825994,33,pack1,10572.319,9071.7861,2016-04,2016,4,2,4,1
North,5763825994,33,pack1,9646.542,12756.061,2016-05,2016,5,2,2,1
North,5763825994,33,pack1,13913.82,8608.2568,2016-06,2016,6,2,3,1
North,5763825994,33,pack1,11506.358,7175.9614,2016-07,2016,7,3,0,0
North,5763825994,33,pack1,8634.5586,7342.9697,2016-08,2016,8,3,0,0
North,5763825994,33,pack1,8780.75,7914.7246,2016-09,2016,9,3,3,1
North,5763825994,33,pack1,8130.5,7578.8745,2016-10,2016,10,4,7,1
North,5763825994,33,pack1,6956.9634,6580.1377,2016-11,2016,11,4,0,0
North,5763825994,33,pack1,2018.6865,3137.104,2016-12,2016,12,4,1,1
North,5763825994,33,pack1,9209.4326,8716.9326,2017-01,2017,1,1,7,1
North,5763825994,33,pack1,8588.5645,6634.7183,2017-02,2017,2,1,2,1
North,5763825994,33,pack1,3677.9441,6405.3906,2017-03,2017,3,1,1,1
North,5763825994,33,pack1,12094.085,8151.4556,2017-04,2017,4,2,5,1
North,5763825994,33,pack1,11070.49,14854.149,2017-05,2017,5,2,4,1
North,5763825994,33,pack1,11018.176,13806.256,2017-06,2017,6,2,0,0
North,5763825994,33,pack1,8174.4482,10024.318,2017-07,2017,7,3,0,0
North,5763825994,33,pack1,11851.284,11294.041,2017-08,2017,8,3,0,0
North,5763825994,33,pack1,9454.9287,8912.5215,2017-09,2017,9,3,0,0
North,5763825994,33,pack1,8588.5645,4941.7813,2017-10,2017,10,4,8,1
North,5763825994,33,pack1,3677.9441,4466.4316,2017-11,2017,11,4,0,0
North,6179328252,34,pack1,6974.9365,5852.6084,2014-01,2014,1,1,2,1
North,6179328252,34,pack1,3672.5686,6499.1777,2014-02,2014,2,1,6,1
North,6179328252,34,pack1,1993.1975,8381.1377,2014-03,2014,3,1,1,1
North,6179328252,34,pack1,5146.9102,8143.3242,2014-04,2014,4,2,3,1
North,6179328252,34,pack1,4308.3677,8040.3735,2014-05,2014,5,2,4,1
North,6179328252,34,pack1,8735.2051,8851.4893,2014-06,2014,6,2,2,1
North,6179328252,34,pack1,3162.0315,9328.6875,2014-07,2014,7,3,0,0
North,6179328252,34,pack1,4951.0396,7691.1509,2014-08,2014,8,3,0,0
North,6179328252,34,pack1,4769.2607,6269.1235,2014-09,2014,9,3,3,1
North,6179328252,34,pack1,3637.1313,7025.7129,2014-10,2014,10,4,7,1
North,6179328252,34,pack1,2112.4688,3612.5298,2014-11,2014,11,4,0,0
North,6179328252,34,pack1,813.86096,3491.6072,2014-12,2014,12,4,0,0
North,6179328252,34,pack1,6937.3018,8544.835,2015-01,2015,1,1,3,1
North,6179328252,34,pack1,4643.6309,7456.8975,2015-02,2015,2,1,7,1
North,6179328252,34,pack1,4039.6545,8033.3789,2015-03,2015,3,1,1,1
North,6179328252,34,pack1,5695.2339,9614.3555,2015-04,2015,4,2,3,1
North,6179328252,34,pack1,4895.6802,6174.5508,2015-05,2015,5,2,3,1
North,6179328252,34,pack1,3653.2053,9549.7461,2015-06,2015,6,2,3,1
North,6179328252,34,pack1,4717.3818,11096.757,2015-07,2015,7,3,0,0
North,6179328252,34,pack1,5546.4976,7099.5,2015-08,2015,8,3,0,0
North,6179328252,34,pack1,5855.103,8299.4082,2015-09,2015,9,3,2,1
North,6179328252,34,pack1,6787.8408,12274.062,2015-10,2015,10,4,7,1
North,6179328252,34,pack1,5181.5596,7034.5518,2015-11,2015,11,4,0,0
North,6179328252,34,pack1,3447.364,9212.667,2015-12,2015,12,4,0,0
North,6179328252,34,pack1,5235.8735,10159.553,2016-01,2016,1,1,3,1
North,6179328252,34,pack1,4023.5134,9542.6816,2016-02,2016,2,1,7,1
North,6179328252,34,pack1,7759.4854,6258.2192,2016-03,2016,3,1,1,1
North,6179328252,34,pack1,8584.1279,9376.2236,2016-04,2016,4,2,4,1
North,6179328252,34,pack1,11110.355,7452.9023,2016-05,2016,5,2,2,1
North,6179328252,34,pack1,8663.8838,12150.433,2016-06,2016,6,2,3,1
North,6179328252,34,pack1,8012.9438,7726.2056,2016-07,2016,7,3,0,0
North,6179328252,34,pack1,6754.2817,6607.2759,2016-08,2016,8,3,0,0
North,6179328252,34,pack1,6829.1743,5833.2246,2016-09,2016,9,3,3,1
North,6179328252,34,pack1,5550.6211,4922.3154,2016-10,2016,10,4,7,1
North,6179328252,34,pack1,7021.4536,4051.4399,2016-11,2016,11,4,0,0
North,6179328252,34,pack1,1759.9473,4078.4753,2016-12,2016,12,4,1,1
North,6179328252,34,pack1,9687.5801,6494.6992,2017-01,2017,1,1,7,1
North,6179328252,34,pack1,4710.5381,5308.1748,2017-02,2017,2,1,2,1
North,6179328252,34,pack1,4868.5825,4169.3091,2017-03,2017,3,1,1,1
North,6179328252,34,pack1,6432.7852,6046.3477,2017-04,2017,4,2,5,1
North,6179328252,34,pack1,9276.1641,5899.3418,2017-05,2017,5,2,4,1
North,6179328252,34,pack1,7584.3438,5307.8413,2017-06,2017,6,2,0,0
North,6179328252,34,pack1,7959.9878,8121.0767,2017-07,2017,7,3,0,0
North,6179328252,34,pack1,4384.2046,6156.1333,2017-08,2017,8,3,0,0
North,6179328252,34,pack1,7057.6646,5791.6084,2017-09,2017,9,3,0,0
North,6179328252,34,pack1,4710.5381,2057.1064,2017-10,2017,10,4,8,1
North,6179328252,34,pack1,4868.5825,2928.3279,2017-11,2017,11,4,0,0
North,9310070030,33,pack1,20453.074,37063.074,2014-01,2014,1,1,2,1
North,9310070030,33,pack1,22190.514,27017.779,2014-02,2014,2,1,6,1
North,9310070030,33,pack1,25868.939,45424.605,2014-03,2014,3,1,1,1
North,9310070030,33,pack1,30082.139,94854.969,2014-04,2014,4,2,3,1
North,9310070030,33,pack1,21896.686,90312.273,2014-05,2014,5,2,4,1
North,9310070030,33,pack1,14298.655,42055.559,2014-06,2014,6,2,2,1
North,9310070030,33,pack1,33668.035,69008.969,2014-07,2014,7,3,0,0
North,9310070030,33,pack1,31867.605,116984.32,2014-08,2014,8,3,0,0
North,9310070030,33,pack1,15988.915,127044.05,2014-09,2014,9,3,3,1
North,9310070030,33,pack1,9613.8467,58590.211,2014-10,2014,10,4,7,1
North,9310070030,33,pack1,6914.1919,11478.48,2014-11,2014,11,4,0,0
North,9310070030,33,pack1,3085.6667,9957.8242,2014-12,2014,12,4,0,0
North,9310070030,33,pack1,19933.459,47697.336,2015-01,2015,1,1,3,1
North,9310070030,33,pack1,10379.267,41581.617,2015-02,2015,2,1,7,1
North,9310070030,33,pack1,20821.127,70894.789,2015-03,2015,3,1,1,1
North,9310070030,33,pack1,29234.053,68889.617,2015-04,2015,4,2,3,1
North,9310070030,33,pack1,23301.92,106522.23,2015-05,2015,5,2,3,1
North,9310070030,33,pack1,17222.916,101518.08,2015-06,2015,6,2,3,1
North,9310070030,33,pack1,17254.104,82717,2015-07,2015,7,3,0,0
North,9310070030,33,pack1,21603.482,80980.633,2015-08,2015,8,3,0,0
North,9310070030,33,pack1,12034.544,64585.164,2015-09,2015,9,3,2,1
North,9310070030,33,pack1,6081.8276,32163.922,2015-10,2015,10,4,7,1
North,9310070030,33,pack1,10602.569,31762.146,2015-11,2015,11,4,0,0
North,9310070030,33,pack1,4097.7046,20314.932,2015-12,2015,12,4,0,0
North,9310070030,33,pack1,13622.357,59051.23,2016-01,2016,1,1,3,1
North,9310070030,33,pack1,10189.195,26945.799,2016-02,2016,2,1,7,1
North,9310070030,33,pack1,12042.145,28347.906,2016-03,2016,3,1,1,1
North,9310070030,33,pack1,12295.152,40483.156,2016-04,2016,4,2,4,1
North,9310070030,33,pack1,14656.83,31521.297,2016-05,2016,5,2,2,1
North,9310070030,33,pack1,18782.83,25851.15,2016-06,2016,6,2,3,1
North,9310070030,33,pack1,19243.221,44053.402,2016-07,2016,7,3,0,0
North,9310070030,33,pack1,16338.611,43225.613,2016-08,2016,8,3,0,0
North,9310070030,33,pack1,15447.963,25170.32,2016-09,2016,9,3,3,1
North,9310070030,33,pack1,7922.7485,13549.892,2016-10,2016,10,4,7,1
North,9310070030,33,pack1,6978.0122,10091.633,2016-11,2016,11,4,0,0
North,9310070030,33,pack1,3332.0046,13051.557,2016-12,2016,12,4,1,1
North,9310070030,33,pack1,13775.809,15191.613,2017-01,2017,1,1,7,1
North,9310070030,33,pack1,9207.416,16245.641,2017-02,2017,2,1,2,1
North,9310070030,33,pack1,6494.4927,16305.888,2017-03,2017,3,1,1,1
North,9310070030,33,pack1,11474.128,23745.818,2017-04,2017,4,2,5,1
North,9310070030,33,pack1,11163.83,26034.998,2017-05,2017,5,2,4,1
North,9310070030,33,pack1,17271.447,54618.074,2017-06,2017,6,2,0,0
North,9310070030,33,pack1,12196.039,49386.477,2017-07,2017,7,3,0,0
North,9310070030,33,pack1,14597.396,56731.629,2017-08,2017,8,3,0,0
North,9310070030,33,pack1,11601.081,23007.031,2017-09,2017,9,3,0,0
North,9310070030,33,pack1,9207.416,55680.637,2017-10,2017,10,4,8,1
North,9310070030,33,pack1,6494.4927,4383.7798,2017-11,2017,11,4,0,0
South,1211831394,34,pack2,2154.8738,90.523567,2017-03,2017,3,1,1,1
South,1211831394,34,pack2,3602.1526,134.74509,2017-04,2017,4,2,5,1
South,1211831394,34,pack2,4836.7793,334.20526,2017-05,2017,5,2,4,1
